entity_id	valid	rejected	polled	electors	SLPP	NDF	NMPP	NPP	IND11	DUNF	SPSL	JSWP	IND02	IND09	IND10	JSP	RJA	IND08	NUA	IND07	FSP	IND01	ONF	SLLP	IND13	DNM	IND14	IND03	USP	IND05	NSU	SEP	IND12	IND04	OPPP	OWORS	IND15	NSSP	IND06
EC-17C	81879.0	836.0000000000001	82715.00000000003	97313.99999999996	49708.0	25910.00000000001	4566.999999999999	308.9999999999999	110.99999999999994	206.99999999999997	215.99999999999997	154.99999999999994	41.99999999999997	53.00000000000002	6.9999999999999964	44.00000000000002	63.0	23.999999999999996	69.0	34.99999999999999	53.99999999999999	33.0	33.0	18.999999999999993	25.000000000000004	22.00000000000001	11.999999999999998	23.000000000000004	16.999999999999993	15.0	16.999999999999993	20.999999999999986	22.00000000000001	11.999999999999998	8.999999999999998	3.999999999999999	8.999999999999998	5.999999999999999	5.999999999999999
EC-17D	86090.00000000003	683.0000000000003	86772.99999999997	102704.99999999999	51091.00000000002	30301.000000000007	2789.0000000000005	167.0000000000001	167.0000000000001	251.0	248.0000000000001	191.00000000000006	69.99999999999997	72.00000000000001	10.999999999999996	65.00000000000004	93.0	48.0	69.99999999999997	52.99999999999999	24.99999999999999	41.0	51.00000000000002	34.999999999999986	31.999999999999996	28.000000000000004	19.000000000000004	24.99999999999999	19.000000000000004	12.0	24.0	21.999999999999993	14.999999999999998	15.999999999999998	4.999999999999999	9.999999999999998	7.000000000000001	9.000000000000002	7.999999999999999
EC-17E	103960.00000000003	772.9999999999998	104732.99999999993	123938.0	63305.99999999999	34215.00000000001	4023.000000000001	210.99999999999994	250.99999999999994	276.0000000000001	334.0000000000003	228.99999999999997	92.99999999999999	77.00000000000003	11.999999999999998	65.00000000000001	143.00000000000006	57.00000000000001	85.0	52.999999999999986	48.99999999999999	49.99999999999999	54.99999999999999	38.0	26.000000000000007	32.99999999999998	23.0	35.999999999999986	26.999999999999996	20.999999999999986	26.000000000000007	19.999999999999993	26.000000000000007	38.99999999999999	14.000000000000007	16.000000000000004	14.000000000000007	14.999999999999993	2.0000000000000004
EC-17F	53723.000000000015	461.0	54183.99999999999	64810.00000000002	30814.99999999999	19320.000000000004	2244.999999999999	123.99999999999999	119.99999999999996	185.99999999999991	134.0	114.99999999999994	41.99999999999999	34.0	11.000000000000004	48.00000000000001	74.00000000000001	41.0	48.00000000000001	34.99999999999999	46.000000000000014	33.0	45.0	25.999999999999996	19.000000000000007	17.0	10.0	23.000000000000007	12.999999999999998	11.000000000000004	10.0	12.999999999999998	8.999999999999998	12.000000000000002	12.000000000000002	7.999999999999998	11.000000000000004	11.000000000000004	1.9999999999999996
EC-17G	69481.0	492.99999999999994	69974.0	83253.99999999999	39361.00000000002	26537.99999999999	1929.0000000000002	150.0	166.00000000000006	219.00000000000003	183.00000000000006	128.00000000000006	53.999999999999986	62.999999999999986	10.999999999999996	75.0	73.99999999999999	61.99999999999999	60.0	41.000000000000014	28.000000000000004	30.999999999999996	42.99999999999999	23.000000000000004	28.000000000000004	13.0	18.0	14.000000000000002	20.999999999999993	13.0	28.999999999999996	19.0	14.000000000000002	11.999999999999998	20.999999999999993	10.999999999999996	10.0	10.0	9.0
EC-17P	47769	649	48418	49101	28957	15367	2740	248	42	59	31	67	19	13	2	17	30	7	17	11	17	32	10	8	11	6	4	4	6	8	4	4	5	6	3	4	1	2	7
EC-18	277924.0000000001	2562.9999999999995	280487.0	326443.0000000003	147339.99999999994	112473.00000000009	12283.999999999996	802.0	641.0000000000005	547.0	570.0000000000005	526.0	177.0	248.99999999999997	45.00000000000006	179.00000000000023	212.0000000000001	128.00000000000006	241.99999999999997	115.99999999999996	426.00000000000006	107.99999999999999	115.99999999999997	86.99999999999997	65.00000000000003	76.00000000000006	58.00000000000003	47.999999999999986	35.0	25.000000000000004	65.99999999999999	35.999999999999986	58.00000000000005	39.99999999999999	42.999999999999964	27.000000000000007	35.999999999999986	26.999999999999996	15.999999999999993
EC-18A	70163.99999999999	561.0000000000001	70725.0	83307.0	41151.00000000001	24076.000000000007	3271.0000000000005	213.99999999999994	151.0	146.99999999999997	184.99999999999997	161.0	51.99999999999999	66.00000000000001	9.999999999999998	39.99999999999999	78.00000000000001	27.000000000000007	55.000000000000014	32.0	177.00000000000003	33.00000000000001	32.0	32.0	24.0	19.999999999999996	16.999999999999996	10.999999999999998	6.0	4.0	21.000000000000004	9.000000000000002	12.999999999999998	15.000000000000004	9.000000000000002	3.0	8.0	9.000000000000002	4.999999999999999
EC-18B	66144.00000000001	417.0000000000001	66561.00000000001	77499.0	34022.0	28324.000000000004	2734.0	124.0	136.0	97.99999999999999	99.99999999999996	90.0	22.000000000000004	58.0	12.0	45.0	45.0	33.00000000000001	54.00000000000002	21.000000000000004	67.0	12.999999999999998	22.000000000000004	12.999999999999998	12.0	10.0	9.0	9.0	3.9999999999999996	5.0	15.999999999999998	10.0	9.0	3.9999999999999996	11.000000000000002	1.9999999999999998	3.9999999999999996	3.0	3.0
EC-18C	124950.00000000004	1334.0000000000002	126283.99999999999	148401.0000000001	62881.999999999985	54238.000000000015	5044.999999999998	321.00000000000006	340.00000000000017	287.00000000000006	269.00000000000006	252.99999999999991	92.99999999999997	124.00000000000003	21.000000000000007	88.0	87.00000000000001	66.99999999999999	125.00000000000003	57.99999999999997	150.00000000000006	49.999999999999986	62.000000000000014	40.00000000000001	27.999999999999996	45.000000000000036	32.000000000000014	26.999999999999993	24.00000000000001	13.000000000000005	27.999999999999996	16.000000000000007	32.000000000000014	20.000000000000004	20.000000000000004	21.000000000000007	22.999999999999993	13.999999999999998	6.999999999999999
EC-18P	16666	251	16917	17236	9285	5835	1234	143	14	15	16	22	10	1	2	6	2	1	8	5	32	12	0	2	1	1	0	1	1	3	1	1	4	1	3	1	1	1	1
EC-19	560345.0000000006	6977.999999999989	567322.9999999999	657765.9999999999	276210.99999999994	251706.0	14806.000000000002	1555.0	1357.0000000000002	1701.9999999999998	1397.0000000000011	1256.9999999999993	928.0000000000002	680.0	212.0	633.9999999999997	704.0000000000002	1098.0000000000007	448.99999999999994	826.0000000000006	395.00000000000034	473.0	655.9999999999993	466.0000000000002	322.0000000000003	245.99999999999994	218.0000000000001	247.99999999999986	272.0000000000002	122.99999999999989	210.00000000000028	199.00000000000014	194.99999999999994	172.00000000000009	168.00000000000014	136.99999999999994	159.00000000000009	108.99999999999997	55.0
EC-19A	83620.0	728.0000000000001	84347.99999999994	97450.00000000003	46267.0	32345.000000000004	2534.0000000000005	194.99999999999991	190.00000000000006	258.0	227.99999999999991	279.9999999999999	68.99999999999999	87.00000000000001	12.000000000000002	89.00000000000004	124.0	96.99999999999997	92.99999999999999	83.00000000000003	54.00000000000003	58.999999999999964	94.00000000000001	40.00000000000002	51.00000000000001	32.99999999999998	32.99999999999998	44.99999999999999	24.999999999999996	30.000000000000007	22.0	25.999999999999996	38.00000000000002	29.000000000000007	19.00000000000001	27.000000000000014	27.000000000000014	9.000000000000004	8.000000000000004
EC-19B	43061.99999999999	521.0000000000001	43582.99999999999	50956.000000000015	24401.0	16227.000000000004	795.0000000000003	128.0	104.99999999999999	125.99999999999996	165.0	156.0	73.0	54.99999999999999	17.000000000000004	53.00000000000001	80.00000000000003	90.00000000000001	38.0	80.00000000000003	38.0	39.0	84.00000000000001	54.000000000000014	29.999999999999996	21.000000000000004	17.000000000000004	21.000000000000004	28.0	12.000000000000004	16.0	14.999999999999998	24.000000000000007	20.000000000000007	12.000000000000004	9.0	16.0	14.999999999999998	2.0
EC-19C	51870.00000000001	978.9999999999999	52849.0	63210.00000000001	20037.999999999996	28845.000000000007	714.0000000000001	83.99999999999994	179.99999999999997	229.99999999999994	133.0	127.99999999999996	148.00000000000003	93.99999999999996	59.00000000000002	102.00000000000003	68.00000000000001	226.99999999999994	48.999999999999986	124.0	19.999999999999996	73.00000000000003	85.00000000000004	68.00000000000001	35.0	40.99999999999999	27.99999999999999	31.0	39.99999999999999	15.999999999999995	39.99999999999999	25.0	30.000000000000007	15.000000000000004	31.0	15.000000000000004	22.99999999999999	22.000000000000004	9.0
EC-19D	45607.00000000001	623.0	46230.0	54289.000000000015	23028.999999999996	19912.0	1522.0	188.0	88.00000000000001	88.00000000000001	88.00000000000001	78.00000000000003	55.0	34.00000000000001	19.0	39.000000000000014	39.000000000000014	63.000000000000014	31.999999999999996	35.00000000000001	41.0	36.0	39.000000000000014	22.999999999999996	22.000000000000004	21.0	11.000000000000002	12.0	15.0	0.9999999999999999	15.0	6.0	6.0	9.0	14.000000000000002	9.0	9.0	6.0	3.0
EC-19E	58547.00000000001	824.0	59370.99999999998	69776.0	26485.000000000007	28501.999999999993	1378.9999999999995	156.0	188.0	199.0	146.99999999999997	119.0	132.0	91.99999999999999	33.0	76.99999999999997	76.99999999999997	167.00000000000003	45.99999999999999	124.99999999999997	31.999999999999996	49.0	86.0	63.99999999999999	45.99999999999999	29.999999999999996	33.0	22.000000000000004	49.0	17.999999999999996	29.999999999999996	43.0	21.000000000000007	24.0	24.0	14.0	22.999999999999996	7.999999999999999	7.0
EC-19F	52757.00000000002	505.99999999999994	53263.00000000001	61636.99999999999	27028.0	22786.999999999996	1207.0	105.99999999999997	137.0	208.00000000000003	184.00000000000006	89.99999999999999	79.99999999999999	92.00000000000003	16.000000000000007	61.000000000000014	80.99999999999997	98.99999999999999	37.00000000000001	88.0	57.00000000000002	39.99999999999999	51.00000000000001	46.99999999999999	35.00000000000001	24.000000000000004	19.0	28.999999999999996	23.000000000000007	13.000000000000002	20.999999999999996	11.0	13.999999999999998	23.000000000000007	9.999999999999998	17.0	9.999999999999998	8.000000000000004	4.000000000000002
EC-19G	63701.0	631.9999999999999	64333.00000000001	74785.99999999999	30670.000000000007	29672.999999999993	1671.0000000000002	152.99999999999994	165.9999999999999	164.00000000000003	160.99999999999997	99.99999999999997	89.00000000000001	82.00000000000001	11.0	63.0	68.0	87.0	46.00000000000001	87.0	46.00000000000001	36.00000000000001	52.000000000000014	36.99999999999999	29.999999999999993	26.000000000000007	22.0	27.0	22.0	7.0	16.0	11.0	22.0	9.999999999999995	14.0	6.000000000000001	11.0	9.000000000000002	6.000000000000001
EC-19H	70774.00000000001	770.0	71544.0	83693.00000000003	34527.99999999999	32241.999999999993	1915.0	207.0	155.0	187.99999999999994	161.00000000000003	189.00000000000003	111.99999999999999	63.0	15.999999999999996	67.00000000000001	105.00000000000003	118.00000000000001	62.00000000000001	86.99999999999996	34.0	52.99999999999998	72.00000000000001	57.99999999999999	36.00000000000001	24.999999999999993	24.0	28.999999999999996	31.999999999999993	13.999999999999998	18.999999999999993	35.00000000000001	15.999999999999996	28.999999999999996	18.999999999999993	24.0	18.000000000000004	13.999999999999998	7.999999999999998
EC-19I	54598.000000000015	784.0000000000001	55381.999999999985	65289.00000000001	21993.000000000007	29641.00000000001	1023.0	112.99999999999997	128.00000000000003	221.00000000000006	114.00000000000001	86.00000000000001	161.00000000000006	77.99999999999999	26.999999999999996	73.0	57.00000000000001	149.00000000000003	35.0	112.99999999999997	42.000000000000014	64.00000000000001	90.0	72.00000000000001	32.99999999999999	21.000000000000007	29.0	29.0	35.0	7.0	29.0	23.999999999999996	21.999999999999993	9.999999999999998	21.000000000000007	14.0	19.999999999999996	16.999999999999996	7.0
EC-19P	35809	611	36420	36680	21772	11532	2046	225	20	20	16	31	9	3	2	10	5	1	11	4	31	24	3	3	4	4	2	3	3	5	2	3	2	3	4	2	2	1	1
EC-20	319604.0000000002	3000.000000000002	322603.9999999999	366524.00000000023	208814.00000000015	92538.99999999994	11234.99999999999	586.9999999999999	749.0000000000002	520.0	916.9999999999997	797.9999999999998	215.99999999999991	200.99999999999994	57.000000000000014	207.00000000000003	350.99999999999994	180.99999999999994	276.00000000000006	203.99999999999991	289.0000000000001	135.99999999999994	185.00000000000006	139.0	144.99999999999994	104.0	68.99999999999999	87.99999999999996	71.99999999999997	50.000000000000014	67.00000000000001	65.0	96.00000000000009	67.0	56.00000000000003	43.999999999999986	33.0	29.000000000000014	18.000000000000014
EC-20A	70340.00000000001	573.0000000000002	70913.0	81661.99999999999	44351.0	21914.000000000004	2263.9999999999986	130.99999999999997	198.99999999999994	107.00000000000001	223.99999999999994	222.0000000000001	60.99999999999999	50.000000000000014	19.000000000000007	44.99999999999999	73.00000000000006	59.99999999999999	78.0	50.000000000000014	89.00000000000007	32.000000000000014	58.99999999999999	33.0	40.99999999999999	38.000000000000014	21.0	13.000000000000007	18.000000000000007	16.000000000000007	19.000000000000007	10.0	31.000000000000014	16.000000000000007	14.999999999999998	11.999999999999998	13.999999999999996	5.999999999999999	9.000000000000004
EC-20B	92759.00000000004	1058.9999999999998	93818.00000000004	108089.99999999999	59360.0	28688.000000000015	2536.9999999999995	144.99999999999994	248.00000000000003	187.99999999999997	274.9999999999999	216.00000000000003	73.0	69.00000000000003	25.99999999999999	88.99999999999993	109.99999999999997	66.00000000000001	70.00000000000004	82.00000000000003	57.99999999999998	39.00000000000002	57.99999999999998	55.99999999999999	41.999999999999986	24.000000000000014	24.000000000000014	24.000000000000014	21.999999999999996	13.999999999999998	28.99999999999999	24.000000000000014	27.999999999999996	15.999999999999998	24.99999999999999	6.0000000000000036	8.999999999999996	12.999999999999995	6.0000000000000036
EC-20C	134817.99999999997	1034.0000000000002	135851.99999999997	154442.0	91348.99999999999	35557.000000000015	5094.000000000001	232.00000000000003	280.99999999999994	215.0	402.99999999999983	336.99999999999994	75.00000000000001	79.0	12.000000000000002	61.0	165.00000000000003	54.0	125.00000000000003	69.00000000000001	131.99999999999997	56.999999999999986	65.99999999999999	50.00000000000001	61.0	41.0	24.000000000000004	49.00000000000001	32.00000000000001	19.999999999999993	17.999999999999996	30.999999999999993	35.99999999999999	30.999999999999993	16.000000000000004	24.000000000000004	9.999999999999996	8.999999999999998	3.0000000000000004
EC-20P	21687	334	22021	22330	13754	6380	1340	79	21	10	15	23	7	3	0	12	3	1	3	3	10	8	2	0	1	1	0	2	0	0	1	0	1	4	0	2	0	1	0
EC-21	747670.9999999999	5853.000000000001	753524.0000000002	864978.9999999995	448044.0000000002	264503.0000000001	18886.999999999978	1517.0000000000002	1555.9999999999995	1332.000000000001	1662.0000000000002	1278.999999999999	889.9999999999994	796.9999999999994	124.00000000000004	671.0000000000001	808.9999999999997	570.0000000000003	638.0000000000005	570.0000000000002	336.00000000000017	383.0000000000002	411.00000000000017	386.00000000000006	273.00000000000006	239.0000000000004	207.99999999999991	196.0000000000001	175.0	87.00000000000006	201.00000000000014	190.9999999999998	153.99999999999994	135.00000000000006	128.0	68.99999999999993	90.00000000000003	115.99999999999997	44.0
EC-21A	83441.0	586.9999999999999	84027.99999999997	97311.00000000004	50993.0	28855.0	1946.0000000000005	175.00000000000003	159.99999999999994	111.0	202.00000000000006	140.0	95.0	63.00000000000002	12.0	64.99999999999999	75.99999999999999	49.00000000000001	59.000000000000014	60.0	39.999999999999986	48.0	26.000000000000007	32.99999999999999	30.0	24.999999999999996	29.0	14.0	12.0	8.000000000000002	12.0	22.000000000000004	18.999999999999996	14.0	14.0	9.999999999999996	7.0	13.000000000000004	4.000000000000001
EC-21B	106986.00000000003	817.9999999999998	107803.99999999997	123967.0	64809.0	37399.99999999999	2733.0	237.0	197.00000000000003	180.00000000000006	223.00000000000006	138.0	105.0	90.00000000000003	15.999999999999995	91.00000000000001	121.0	69.0	79.99999999999999	59.00000000000001	42.99999999999999	34.0	58.00000000000001	30.0	27.0	30.0	17.0	27.0	19.999999999999996	15.0	25.0	25.0	19.999999999999996	15.0	11.999999999999998	5.999999999999999	13.0	15.0	5.999999999999999
EC-21C	76328.99999999999	606.0000000000001	76935.0	88540.00000000001	41469.00000000001	31845.0	1315.0	119.99999999999993	160.00000000000003	118.99999999999997	145.99999999999997	108.00000000000003	112.0	125.99999999999996	10.999999999999998	86.99999999999999	67.00000000000001	82.00000000000003	60.99999999999999	80.99999999999997	20.000000000000004	51.99999999999999	35.99999999999999	45.000000000000014	25.0	20.000000000000004	34.99999999999999	20.000000000000004	17.0	8.000000000000002	29.999999999999982	16.000000000000004	20.999999999999996	17.0	20.999999999999996	12.999999999999998	10.999999999999998	10.000000000000002	2.9999999999999996
EC-21D	94147.00000000003	740.9999999999998	94888.00000000003	109756.00000000003	53120.00000000001	36420.999999999985	2160.0000000000005	205.99999999999994	220.00000000000003	217.00000000000003	252.99999999999997	178.99999999999994	154.00000000000006	124.00000000000001	20.000000000000007	77.00000000000003	137.00000000000006	114.00000000000004	84.0	86.99999999999997	43.00000000000002	62.00000000000001	65.99999999999997	58.00000000000001	46.0	37.0	37.0	47.0	27.00000000000001	10.999999999999998	19.0	32.00000000000001	17.999999999999993	16.000000000000004	24.999999999999993	6.999999999999999	8.999999999999996	12.0	2.0000000000000004
EC-21E	90737.99999999997	756.9999999999998	91495.00000000003	106025.00000000001	48866.999999999985	38008.00000000001	1742.9999999999995	150.00000000000009	217.00000000000006	181.00000000000006	200.00000000000009	166.00000000000006	113.99999999999996	136.0	12.00000000000001	101.0	98.00000000000003	73.0	86.99999999999999	80.0	38.99999999999999	52.99999999999999	66.0	61.00000000000001	32.0	29.000000000000007	25.999999999999996	12.999999999999998	29.999999999999986	8.0	29.000000000000007	17.999999999999996	21.0	14.999999999999993	17.0	14.999999999999993	10.0	16.0	7.000000000000002
EC-21F	87071.0	723.0	87794.0	99795.99999999999	50805.99999999999	32691.000000000004	1344.0	159.99999999999997	199.99999999999997	198.99999999999994	211.00000000000003	161.99999999999997	150.99999999999994	97.99999999999997	27.99999999999999	95.0	110.0	78.99999999999999	89.99999999999994	101.99999999999997	31.0	53.0	56.99999999999999	69.0	39.99999999999999	30.000000000000007	31.0	24.999999999999996	27.99999999999999	10.999999999999998	30.000000000000007	30.000000000000007	23.000000000000004	24.999999999999996	15.999999999999998	4.999999999999999	15.999999999999998	21.0	3.9999999999999996
EC-21G	57224.00000000001	414.9999999999999	57639.00000000001	65310.00000000001	35398.999999999985	19291.000000000004	1221.0	99.99999999999999	133.0	104.99999999999999	173.00000000000009	89.00000000000001	57.00000000000001	57.00000000000001	6.000000000000001	60.99999999999999	75.0	39.99999999999999	49.0	39.99999999999999	41.99999999999997	21.999999999999996	38.999999999999986	37.0	24.999999999999996	25.999999999999996	12.000000000000002	10.999999999999998	15.0	9.999999999999998	21.999999999999996	18.0	12.000000000000002	9.0	3.0000000000000004	4.999999999999999	6.999999999999999	9.0	3.9999999999999996
EC-21H	122730.00000000001	827.9999999999999	123558.00000000001	144557.99999999997	83520.0	32052.000000000004	4747.0	185.99999999999994	259.00000000000006	212.99999999999997	240.0000000000001	274.0	95.99999999999997	99.99999999999999	18.0	83.99999999999999	115.99999999999999	62.0	122.99999999999999	60.00000000000003	62.0	44.000000000000014	60.99999999999997	53.000000000000014	46.999999999999986	40.0	17.0	37.99999999999998	23.999999999999993	15.000000000000007	33.00000000000001	27.999999999999993	20.0	23.999999999999993	17.0	7.999999999999998	17.0	18.99999999999999	13.0
EC-21P	29005	378	29383	29716	19061	7940	1678	183	10	7	14	23	6	3	1	10	9	2	5	1	16	15	2	0	1	2	4	1	2	1	1	2	0	0	3	0	0	1	1
EC-22	575830.9999999995	5152.000000000001	580982.9999999998	676439.9999999994	320484.0000000001	228032.0	15043.000000000005	1710.9999999999993	978.0000000000014	925.9999999999997	1281.9999999999995	788.0000000000013	469.00000000000045	564.0	128.00000000000006	507.9999999999998	522.0000000000001	494.9999999999998	422.0000000000005	364.0000000000003	564.0000000000001	317.99999999999994	268.0	215.00000000000028	201.00000000000017	185.00000000000014	126.99999999999996	147.99999999999994	149.00000000000003	76.00000000000004	162.0000000000002	116.00000000000011	103.0	111.00000000000027	91.99999999999996	77.99999999999997	83.00000000000007	64.0	54.999999999999964
EC-22A	73240.00000000001	593.0	73833.0	86350.99999999996	41632.0	28096.999999999993	2164.0	213.00000000000003	106.00000000000001	88.00000000000004	162.00000000000006	86.99999999999999	51.0	54.99999999999998	14.000000000000005	44.00000000000002	60.99999999999999	45.99999999999999	64.0	25.999999999999996	53.00000000000001	35.0	22.999999999999996	20.000000000000007	24.999999999999996	17.000000000000004	12.0	17.000000000000004	14.000000000000005	6.0	14.000000000000005	17.000000000000004	6.0	20.999999999999993	11.000000000000005	11.000000000000005	8.0	6.0	14.000000000000005
EC-22B	55480.000000000015	471.9999999999999	55951.999999999985	65330.99999999999	32376.00000000001	20475.000000000004	1405.0000000000005	174.00000000000006	81.99999999999999	85.00000000000001	138.0	70.00000000000003	54.00000000000001	54.00000000000001	9.999999999999998	55.999999999999986	63.99999999999999	50.0	32.99999999999999	37.99999999999999	81.99999999999999	33.99999999999999	27.999999999999993	19.999999999999996	22.0	13.000000000000004	13.999999999999996	9.999999999999998	11.0	6.000000000000001	16.999999999999996	11.0	11.0	11.0	6.999999999999998	6.000000000000001	6.000000000000001	4.999999999999999	1.9999999999999998
EC-22C	58693.99999999998	624.9999999999998	59318.999999999985	69472.99999999999	36109.00000000001	19341.000000000004	2031.9999999999989	263.0	83.00000000000001	87.99999999999999	128.99999999999994	83.00000000000001	37.0	37.0	11.999999999999998	33.00000000000001	58.0	26.0	27.000000000000004	21.999999999999996	84.0	37.99999999999999	21.999999999999996	16.999999999999996	13.999999999999996	11.999999999999998	7.999999999999997	9.999999999999998	18.000000000000007	7.999999999999997	18.000000000000007	11.999999999999998	18.000000000000007	6.999999999999998	4.999999999999999	5.999999999999999	9.000000000000004	3.9999999999999987	3.9999999999999987
EC-22D	53584.00000000001	519.0000000000001	54102.99999999998	63798.000000000015	31902.0	18657.0	1827.9999999999995	202.0	89.0	114.99999999999996	153.99999999999997	72.00000000000001	48.99999999999997	40.0	13.000000000000005	40.0	51.0	26.00000000000001	37.999999999999986	37.00000000000001	42.99999999999999	29.000000000000004	27.0	13.999999999999996	13.000000000000005	13.999999999999996	10.0	18.000000000000004	20.0	11.999999999999998	15.0	9.000000000000002	10.0	6.999999999999998	2.0	6.999999999999998	6.999999999999998	8.0	5.999999999999999
EC-22E	75799.00000000003	560.9999999999999	76360.0	91492.0	34443.00000000001	37967.0	1856.0000000000005	210.99999999999997	132.99999999999997	123.0	178.0	77.00000000000001	58.000000000000014	83.00000000000003	7.0	70.99999999999997	64.99999999999996	57.00000000000001	41.0	31.0	59.000000000000014	39.99999999999999	38.99999999999997	35.0	27.00000000000001	18.0	29.000000000000007	19.999999999999996	19.000000000000004	7.9999999999999964	14.999999999999996	12.000000000000004	9.999999999999998	14.999999999999996	13.000000000000005	14.999999999999996	6.000000000000002	12.000000000000004	6.000000000000002
EC-22F	43081.999999999985	287.99999999999994	43369.999999999985	50780.0	24294.0	17074.999999999996	752.0	81.0	79.99999999999999	95.99999999999999	120.0	60.0	34.00000000000001	39.0	11.999999999999998	31.999999999999993	45.000000000000014	42.0	35.0	23.0	66.00000000000001	26.0	23.999999999999996	14.0	24.999999999999996	7.999999999999998	7.999999999999998	10.999999999999998	10.999999999999998	2.9999999999999996	8.999999999999998	8.999999999999998	10.999999999999998	9.999999999999998	3.999999999999999	7.0	5.999999999999999	3.999999999999999	5.999999999999999
EC-22G	63446.999999999985	659.0	64105.999999999985	74836.0	32753.000000000004	28215.000000000004	990.0	96.99999999999997	145.00000000000003	124.99999999999997	119.00000000000001	95.99999999999997	65.00000000000001	79.99999999999999	26.000000000000004	93.0	61.00000000000001	99.0	53.0	65.00000000000001	24.999999999999996	30.00000000000001	35.999999999999986	37.00000000000001	26.000000000000004	30.00000000000001	17.000000000000004	19.000000000000004	15.000000000000005	13.000000000000002	23.999999999999993	14.0	16.000000000000004	11.999999999999996	17.000000000000004	5.999999999999998	13.000000000000002	8.000000000000002	7.0
EC-22H	62980.999999999985	570.0	63551.0	74386.0	35714.00000000001	24604.0	1403.0	120.00000000000001	123.00000000000001	89.0	125.0	92.99999999999999	43.99999999999998	75.0	15.000000000000002	56.000000000000014	63.00000000000003	44.99999999999999	51.000000000000014	41.99999999999998	52.000000000000014	33.000000000000014	28.000000000000007	21.99999999999999	20.99999999999999	21.99999999999999	9.0	15.999999999999998	19.000000000000004	7.000000000000002	21.99999999999999	14.000000000000004	7.999999999999999	15.999999999999998	7.000000000000002	7.000000000000002	10.999999999999995	3.0	1.9999999999999998
EC-22I	57810.99999999999	470.9999999999999	58282.00000000001	67423.99999999999	31391.999999999993	23732.999999999996	1116.0	97.00000000000001	116.99999999999999	105.99999999999997	142.99999999999997	122.0	66.0	95.99999999999999	16.0	67.0	52.00000000000001	101.00000000000001	68.99999999999999	73.00000000000001	61.0	36.000000000000014	39.00000000000001	36.000000000000014	25.0	47.99999999999999	17.0	26.999999999999996	18.000000000000007	9.000000000000004	26.000000000000004	13.999999999999996	11.999999999999998	11.999999999999998	21.999999999999996	9.000000000000004	15.000000000000004	11.999999999999998	6.999999999999998
EC-22P	31713	394	32107	32569	19869	9868	1497	253	20	11	14	28	11	5	3	16	2	3	11	7	39	17	2	0	3	3	3	0	4	4	2	4	1	0	4	4	2	2	1
LK	13252499.00000001	135452.00000000047	13387950.999999978	15992568.000000011	6924255.000000016	5564239.000000002	418553.00000000076	49655.00000000005	38814.00000000009	34536.99999999996	27571.99999999998	25172.999999999956	15285.000000000013	13641.000000000005	12256.00000000002	11879.0	11704.999999999947	10219.000000000025	9496.999999999995	9466.999999999995	8219.000000000011	7610.999999999974	7333.00000000004	6446.999999999979	4636.0000000000155	4217.999999999992	4146.000000000004	3987.000000000002	3944.000000000001	3598.9999999999973	3380.000000000004	3013.999999999992	2924.0000000000005	2903.0000000000105	2368.0000000000045	2139.0000000000014	2066.999999999999	1841.0000000000052	976.0000000000052
