entity_id	valid	rejected	polled	electors	UPFA	UNP	DNA	ITAK	UPF	TMVP	SMBP	TULF	AITC	DPLF	SLNF	IG4B	EDF	EPDP	ONF	UNAF	ELPP	LLF	USP	IG4J	PERLF	IG2G	JSP	UDF	IG6B	IG8B	DUA	IG3J	IG6J	ELMS	PNF	IG6G	IG5J	IG5M	SEP	SLLP	OWORS	IG8K	IG5B	IG9G	IG7G	IG9V	IG7J	IG5N	IG2M	IG4M	IG9K	IG2J	IG5G	IG5K	NPP	IG9J	IG4K	IG1A	IG1K	IG3K	MNA	OWO	IG6D	TLP	IG9M	MLF	IG1M	IG4H	IG3M	IG8D	IG7K	RJP	IG7M	IG1B	IG7T	IG6A	IG8M	IG8J	IG7A	IG6M	AITUF	J	IG1J	IG3B	IG3G	IG2K	IG6K	IG9D	IG8G	IG7C	CDUA	IG9B	IG4G	IG5A	IG8C	IG5P	IG7V	IG8R	IG2A	IG1H	IG3T	IG3A	IG2R	IG2B	IG3H	IG9N	IG7R	IG9R	IG4C	IG9C	IG3R	IG8P	IG7P	IG1G	IG6T	IG4P	IG2C	IG9P	IG8V	IG6P	IG2V	IG5T	IG7B	IG6N	IG3N	IG2P	IG1R	IG5V	IG3C	IG6V	IG2H	IG2N	IG1C	IG3P	IG4R	IG5D	IG5R	IG6C	NSU	IG4T	IG1P	IG3D	IG7N	IG4N	IG2D	IG5C	IG9T	IG4V	IG2T	IG1T	IG1N	OWOS	IG4A	IG4D	IG3V	IG1D	IG8N	IG6R	IG8T	IG1V	IG7D	JS	OORS
EC-08C	47406.99999999998	2169.999999999999	49577.0	87509.99999999993	30816.0	13196.000000000004	3075.000000000001	0	0	22.000000000000007	2.999999999999999	0	0	0	85.99999999999999	0	0	0	38.99999999999998	0	0	4.0	37.00000000000001	0	0	0	2.999999999999999	26.0	0	0	0	0	0	0	2.0	0	0	51.0	0	2.0	0	0	0	0	0	0	0	0	4.999999999999999	2.999999999999999	0	0	0	0	1.0	0	0	0	0	0	0	0	0	6.999999999999999	0	0	5.999999999999998	0	5.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-08D	41718.00000000001	1906.0000000000005	43624.0	77705.00000000003	28833.999999999985	10276.999999999996	2256.999999999999	0	0	2.999999999999999	3.9999999999999996	0	0	0	142.00000000000003	0	0	0	50.000000000000014	0	0	1.9999999999999998	28.0	0	0	0	5.999999999999998	16.999999999999996	0	0	0	0	0	0	5.999999999999998	0	0	33.99999999999999	0	10.000000000000004	0	0	0	0	0	0	0	0	3.9999999999999996	3.9999999999999996	0	0	0	0	3.9999999999999996	0	0	0	0	0	0	0	0	0.9999999999999999	0	0	5.999999999999998	0	3.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-08E	39019.0	1473.0	40492.0	74600.99999999997	26177.0	9534.999999999996	3085.9999999999995	0	0	0.0	2.0000000000000004	0	0	0	50.99999999999999	0	0	0	20.999999999999996	0	0	8.000000000000002	45.00000000000002	0	0	0	2.0000000000000004	13.999999999999998	0	0	0	0	0	0	5.000000000000002	0	0	24.999999999999996	0	1.0000000000000002	0	0	0	0	0	0	0	0	2.0000000000000004	4.000000000000001	0	0	0	0	3.0	0	0	0	0	0	0	0	0	6.0	0	0	1.0000000000000002	0	1.0000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-08F	48074.0	1299.0000000000002	49373.00000000001	80334.0	24353.0	19875.000000000007	3623.9999999999995	0	0	7.999999999999998	1.9999999999999996	0	0	0	57.00000000000001	0	0	0	19.000000000000004	0	0	4.999999999999998	28.000000000000004	0	0	0	9.000000000000002	15.999999999999996	0	0	0	0	0	0	4.999999999999998	0	0	31.999999999999993	0	2.999999999999999	0	0	0	0	0	0	0	0	0.9999999999999998	1.9999999999999996	0	0	0	0	3.999999999999999	0	0	0	0	0	0	0	0	4.999999999999998	0	0	2.999999999999999	0	1.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-08G	45436.000000000015	1812.0	47248.00000000002	86711.00000000001	29814.000000000004	12481.999999999998	2812.0000000000005	0	0	8.000000000000002	1.0000000000000002	0	0	0	62.00000000000001	0	0	0	30.000000000000007	0	0	100.99999999999996	22.999999999999986	0	0	0	3.0	15.000000000000004	0	0	0	0	0	0	2.0000000000000004	0	0	33.00000000000001	0	4.000000000000001	0	0	0	0	0	0	0	0	3.0	3.0	0	0	0	0	9.999999999999995	0	0	0	0	0	0	0	0	1.0000000000000002	0	0	6.0	0	4.999999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-08P	15093	339	15432	15432	10560	3041	1439	0	0	1	3	0	0	0	23	0	0	0	3	0	0	4	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-09	278054.0000000001	11239.999999999998	289294.0	435218.00000000035	174807.99999999997	83026.99999999997	19185.99999999999	0	0	0	0	0	0	0	81.00000000000003	0	0	0	229.99999999999991	96.00000000000007	0	29.99999999999999	159.99999999999994	0	0	0	22.0	41.000000000000014	0	0	0	0	0	22.999999999999986	31.99999999999999	0	0	0	0	13.000000000000007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.000000000000004	0	0	0	0	0	0	25.999999999999996	0	0	0	0	0	112.99999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.00000000000001	0	0	0	0	51.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-09A	57150.99999999997	2661.0000000000005	59811.99999999999	93685.00000000003	35850.99999999999	17699.999999999996	3363.999999999999	0	0	0	0	0	0	0	21.99999999999999	0	0	0	51.000000000000014	29.999999999999996	0	4.999999999999997	42.99999999999997	0	0	0	7.999999999999999	10.999999999999995	0	0	0	0	0	3.0000000000000018	7.000000000000001	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9999999999999996	0	0	0	0	0	0	4.999999999999997	0	0	0	0	0	25.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.999999999999999	0	0	0	0	10.999999999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-09B	47041.00000000003	1917.0	48957.999999999985	74469.99999999999	31330.000000000007	12192.000000000007	3337.9999999999995	0	0	0	0	0	0	0	4.000000000000002	0	0	0	46.99999999999999	13.000000000000004	0	4.000000000000002	26.000000000000007	0	0	0	3.000000000000001	12.000000000000004	0	0	0	0	0	4.000000000000002	5.000000000000004	0	0	0	0	5.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.000000000000002	0	0	0	0	0	0	6.999999999999997	0	0	0	0	0	16.999999999999993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.000000000000009	0	0	0	0	5.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-09C	69141.99999999999	2546.999999999999	71689.0	109409.00000000003	46289.000000000015	17173.999999999996	5449.000000000004	0	0	0	0	0	0	0	9.999999999999996	0	0	0	56.00000000000003	24.000000000000007	0	13.0	29.000000000000004	0	0	0	2.0000000000000004	8.000000000000002	0	0	0	0	0	7.0000000000000036	9.999999999999996	0	0	0	0	2.0000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.000000000000002	0	0	0	0	0	0	4.999999999999998	0	0	0	0	0	32.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.000000000000002	0	0	0	0	14.000000000000007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-09D	91340.99999999996	3775.999999999999	95116.99999999999	143621.99999999994	52057.99999999999	33172.000000000015	5750.999999999997	0	0	0	0	0	0	0	43.999999999999986	0	0	0	66.00000000000001	28.999999999999982	0	7.999999999999998	59.99999999999999	0	0	0	6.999999999999998	8.999999999999998	0	0	0	0	0	8.999999999999998	10.000000000000002	0	0	0	0	5.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.999999999999996	0	0	0	0	0	0	6.999999999999998	0	0	0	0	0	37.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.999999999999993	0	0	0	0	20.999999999999993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-09P	13379	339	13718	14032	9280	2789	1284	0	0	0	0	0	0	0	1	0	0	0	10	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-10	142058.00000000006	18686.0	161307.0	728822.9999999995	44818.99999999999	11980.999999999989	154.99999999999994	62976.00000000005	0	64.99999999999999	0	2842.9999999999995	6343.999999999998	0	0	0	824.0	0	0	0	0	866.0000000000002	276.9999999999999	2147.0000000000005	1818.9999999999993	0	133.99999999999991	0	0	0	695.0000000000003	1158.9999999999995	1037.9999999999998	0	0	0	436.0	0	101.00000000000004	0	43.99999999999998	0	0	0	0	0	261.0	0	0	0	0	174.99999999999986	0	0	0	161.00000000000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.0	0	0	0	0	83.00000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-10A	8930.999999999998	1326.0	10273.000000000005	53111.0	6440.999999999999	392.0000000000001	1.0	1670.9999999999998	0	5.000000000000001	0	32.99999999999999	104.0	0	0	0	27.00000000000001	0	0	0	0	44.99999999999999	7.000000000000001	9.0	25.0	0	5.000000000000001	0	0	0	21.999999999999996	12.000000000000002	2.0	0	0	0	18.0	0	27.00000000000001	0	0.0	0	0	0	0	0	0.0	0	0	0	0	2.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-10B	15014.000000000004	2128.0	17236.0	63990.999999999985	3286.0	3438.000000000001	19.000000000000007	5340.999999999999	0	9.999999999999998	0	388.00000000000006	830.9999999999999	0	0	0	161.0	0	0	0	0	125.00000000000001	39.99999999999999	252.0	114.99999999999999	0	23.999999999999993	0	0	0	91.0	56.999999999999986	171.0	0	0	0	45.999999999999986	0	22.000000000000004	0	7.000000000000001	0	0	0	0	0	5.999999999999998	0	0	0	0	19.999999999999996	0	0	0	28.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.000000000000007	0	0	0	0	11.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-10C	11530.999999999998	1621.0	13170.0	69082.0	4518.0	584.0	12.999999999999998	5018.0	0	6.0	0	168.99999999999997	337.0	0	0	0	53.99999999999999	0	0	0	0	42.0	9.0	144.0	111.99999999999999	0	8.0	0	0	0	20.0	56.99999999999999	168.0	0	0	0	30.0	0	5.0	0	1.0	0	0	0	0	0	11.0	0	0	0	0	4.0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-10D	16633.0	2238.9999999999995	18917.999999999996	71114.00000000001	5642.999999999999	1424.0000000000005	17.000000000000004	7193.999999999998	0	5.999999999999999	0	473.0	397.00000000000006	0	0	0	95.99999999999999	0	0	0	0	78.99999999999999	20.999999999999996	332.0	268.0	0	11.999999999999998	0	0	0	49.999999999999986	115.0	59.0	0	0	0	66.0	0	11.0	0	10.0	0	0	0	0	0	15.0	0	0	0	0	11.0	0	0	0	17.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.999999999999998	0	0	0	0	8.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-10E	15633.000000000002	2021.0000000000002	17705.000000000004	65798.0	4377.0	1122.0000000000005	28.000000000000004	7467.000000000002	0	5.999999999999999	0	165.0	370.00000000000006	0	0	0	103.99999999999999	0	0	0	0	36.99999999999999	28.000000000000004	215.0	311.0	0	11.999999999999998	0	0	0	81.0	223.0	450.99999999999994	0	0	0	63.999999999999986	0	7.999999999999998	0	3.999999999999999	0	0	0	0	0	75.0	0	0	0	0	12.999999999999998	0	0	0	31.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.999999999999996	0	0	0	0	15.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-10F	10303.999999999998	1485.0	11832.0	56426.0	2533.0000000000005	716.9999999999998	22.0	4629.999999999999	0	3.000000000000001	0	227.99999999999997	760.0	0	0	0	43.0	0	0	0	0	314.0	10.000000000000002	256.99999999999994	34.000000000000014	0	7.0	0	0	0	29.0	171.00000000000006	74.99999999999999	0	0	0	52.999999999999986	0	6.000000000000002	0	4.0	0	0	0	0	0	109.00000000000003	0	0	0	0	19.000000000000004	0	0	0	5.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.000000000000001	0	0	0	0	8.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-10G	9894.000000000002	1193.9999999999998	11112.000000000002	48613.0	3401.9999999999995	697.0	2.999999999999999	3783.0	0	7.0	0	98.00000000000001	1123.0	0	0	0	37.0	0	0	0	0	49.00000000000001	9.000000000000002	79.00000000000001	9.000000000000002	0	20.999999999999996	0	0	0	20.999999999999996	214.0	18.999999999999996	0	0	0	16.0	0	0.0	0	2.0	0	0	0	0	0	14.999999999999998	0	0	0	0	11.999999999999996	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.000000000000002	0	0	0	0	2.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-10H	14439.0	2180.0000000000005	16656.0	65140.999999999985	2777.000000000001	1247.9999999999998	10.0	7663.999999999999	0	9.0	0	298.00000000000006	444.99999999999983	0	0	0	79.00000000000003	0	0	0	0	29.999999999999996	99.99999999999997	573.9999999999999	562.9999999999998	0	11.0	0	0	0	18.999999999999996	112.00000000000003	14.999999999999998	0	0	0	17.000000000000007	0	5.0	0	10.0	0	0	0	0	0	6.0	0	0	0	0	72.0	0	0	0	37.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0	0	0	0	0	12.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-10I	13675.0	1333.9999999999998	15091.0	72558.0	3467.0000000000005	896.0	17.0	7490.0	0	3.9999999999999996	0	187.99999999999997	729.9999999999998	0	0	0	66.99999999999999	0	0	0	0	46.99999999999999	23.0	194.00000000000003	62.0	0	15.999999999999998	0	0	0	70.0	97.99999999999997	46.0	0	0	0	73.0	0	1.9999999999999998	0	5.000000000000001	0	0	0	0	0	5.999999999999999	0	0	0	0	7.999999999999999	0	0	0	11.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0	0	0	0	0	7.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-10J	10115.000000000002	1037.0000000000002	11200.0	64713.999999999985	3479.0	616.0	11.999999999999998	4712.999999999999	0	4.999999999999999	0	130.0	688.0000000000001	0	0	0	92.00000000000001	0	0	0	0	56.0	15.0	39.0	92.00000000000001	0	16.0	0	0	0	28.0	21.999999999999996	4.0	0	0	0	35.99999999999999	0	8.0	0	0.0	0	0	0	0	0	1.0	0	0	0	0	8.0	0	0	0	4.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	7.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-10K	9148.0	1807.0000000000002	11019.000000000004	90811.00000000001	3367.0	386.0	9.0	4191.999999999999	0	4.0	0	497.00000000000006	85.00000000000001	0	0	0	56.999999999999986	0	0	0	0	3.0000000000000013	8.0	10.999999999999998	200.99999999999997	0	0.0	0	0	0	254.99999999999991	9.0	7.000000000000002	0	0	0	6.000000000000003	0	3.0000000000000013	0	1.0	0	0	0	0	0	7.000000000000002	0	0	0	0	2.0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-10P	6741	314	7095	7464	1529	461	4	3813	0	0	0	176	474	0	0	0	7	0	0	0	0	39	7	41	27	0	2	0	0	0	9	69	21	0	0	0	11	0	4	0	0	0	0	0	0	0	10	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-11	106811.00000000006	10207.999999999996	117184.99999999997	304110.99999999994	37521.999999999985	12783.0	301.0	41672.99999999996	0	24.99999999999999	58.00000000000001	1073.0	0	5900.0	28.99999999999999	0	1394.0000000000007	2867.0000000000014	86.0	0	0	13.000000000000005	0	0	0	0	37.00000000000001	0	0	0	505.99999999999955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262.0000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.999999999999986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.99999999999998	0	35.99999999999999	0	0	0	0	0	0	31.999999999999996	0	30.999999999999986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.999999999999993	0	0	0	0	0	0	12.000000000000007	0	0	0	0	5.999999999999999	0	0	0
EC-11A	28167.999999999996	2167.9999999999995	30358.99999999999	85322.00000000004	7431.000000000001	3124.9999999999995	14.999999999999998	15026.0	0	6.999999999999998	3.9999999999999987	241.00000000000003	0	982.0000000000001	0.0	0	88.99999999999993	731.0000000000002	27.999999999999993	0	0	0.9999999999999997	0	0	0	0	0.9999999999999997	0	0	0	229.00000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	3.9999999999999987	0	0	0	0	0	0	5.999999999999999	0	7.999999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9999999999999993	0	0	0	0	0	0	0.0	0	0	0	0	1.9999999999999993	0	0	0
EC-11B	44040.0	4481.0	48646.00000000001	112924.0	13714.000000000005	3637.9999999999995	230.00000000000006	17372.00000000001	0	12.000000000000005	44.99999999999999	625.0	0	4200.0	21.999999999999982	0	797.0000000000003	1405.0000000000002	38.99999999999999	0	0	10.000000000000004	0	0	0	0	30.99999999999999	0	0	0	91.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.0	0	24.99999999999999	0	0	0	0	0	0	12.999999999999996	0	16.999999999999993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.999999999999996	0	0	0	0	0	0	9.000000000000002	0	0	0	0	4.0	0	0	0
EC-11C	9743.999999999996	1609.9999999999989	11362.000000000007	68729.00000000001	2237.999999999999	169.00000000000009	20.0	5240.999999999999	0	5.0	8.000000000000004	124.00000000000004	0	526.9999999999999	4.000000000000002	0	393.0000000000001	593.0000000000001	9.000000000000005	0	0	1.0000000000000004	0	0	0	0	4.000000000000002	0	0	0	113.99999999999989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144.99999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.000000000000002	0	3.000000000000001	0	0	0	0	0	0	0.0	0	2.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	2.000000000000001	0	0	0	0	0.0	0	0	0
